"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RUUCUUS",199208,1.158,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199209,1.158,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199210,1.154,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199211,1.159,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199212,1.136,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199213,1.127,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199301,1.117,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199302,1.108,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199303,1.098,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199304,1.112,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199305,1.129,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199306,1.13,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199307,1.109,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199308,1.097,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199309,1.085,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199310,1.127,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199311,1.113,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199312,1.07,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199313,1.108,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199401,1.043,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199402,1.051,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199403,1.045,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199404,1.064,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199405,1.08,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199406,1.106,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199407,1.136,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199408,1.182,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199409,1.177,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199410,1.152,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199411,1.163,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199412,1.143,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199413,1.112,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199501,1.129,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199502,1.12,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199503,1.115,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199504,1.14,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199505,1.2,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199506,1.226,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199507,1.195,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199508,1.164,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199509,1.148,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199510,1.127,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199511,1.101,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199512,1.101,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199513,1.147,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199601,1.129,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199602,1.124,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199603,1.162,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199604,1.251,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199605,1.323,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199606,1.299,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199607,1.272,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199608,1.24,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199609,1.234,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199610,1.227,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199611,1.25,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199612,1.26,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199613,1.231,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199701,1.261,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199702,1.255,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199703,1.235,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199704,1.231,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199705,1.226,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199706,1.229,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199707,1.205,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199708,1.253,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199709,1.277,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199710,1.242,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199711,1.213,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199712,1.177,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199713,1.234,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199801,1.131,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199802,1.082,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199803,1.041,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199804,1.052,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199805,1.092,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199806,1.094,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199807,1.079,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199808,1.052,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199809,1.033,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199810,1.042,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199811,1.028,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199812,0.986,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199813,1.059,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199901,0.972,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199902,0.955,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199903,0.991,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199904,1.177,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199905,1.178,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199906,1.148,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199907,1.189,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199908,1.255,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199909,1.28,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199910,1.274,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199911,1.264,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199912,1.298,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",199913,1.165,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200001,1.301,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200002,1.369,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200003,1.541,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200004,1.506,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200005,1.498,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200006,1.617,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200007,1.593,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200008,1.51,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200009,1.582,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200010,1.559,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200011,1.555,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200012,1.489,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200013,1.51,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200101,1.472,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200102,1.484,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200103,1.447,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200104,1.564,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200105,1.729,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200106,1.64,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200107,1.482,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200108,1.427,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200109,1.531,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200110,1.362,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200111,1.263,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200112,1.131,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200113,1.461,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200201,1.139,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200202,1.13,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200203,1.241,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200204,1.407,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200205,1.421,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200206,1.404,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200207,1.412,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200208,1.423,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200209,1.422,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200210,1.449,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200211,1.448,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200212,1.394,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200213,1.358,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200301,1.473,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200302,1.641,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200303,1.748,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200304,1.659,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200305,1.542,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200306,1.514,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200307,1.524,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200308,1.628,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200309,1.728,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200310,1.603,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200311,1.535,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RUUCUUS",200312,1.494,2,"Unleaded Regular Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
